,is_paid,price,num_subscribers,level,content_duration,subject
1834,True,20,605,Beginner Level,0.7,Musical Instruments
1835,True,100,476,Beginner Level,4.0,Musical Instruments
1836,True,50,707,Beginner Level,7.0,Musical Instruments
1837,True,50,438,All Levels,1.5,Musical Instruments
1838,True,95,1199,Beginner Level,2.0,Musical Instruments
1839,True,50,966,Beginner Level,7.5,Musical Instruments
1840,True,50,877,Beginner Level,6.0,Musical Instruments
1841,True,50,1504,All Levels,0.6833333333333333,Musical Instruments
1842,True,95,1064,All Levels,2.5,Musical Instruments
1843,True,80,117,All Levels,3.0,Musical Instruments
1844,True,100,1229,All Levels,0.5,Musical Instruments
1845,True,20,922,Beginner Level,10.5,Musical Instruments
1846,False,0,662,Beginner Level,0.5166666666666666,Musical Instruments
1847,True,50,1732,Beginner Level,2.0,Musical Instruments
1848,True,120,326,All Levels,3.0,Musical Instruments
1849,True,80,1284,All Levels,2.0,Musical Instruments
1850,True,40,1029,Beginner Level,3.5,Musical Instruments
1851,True,50,886,Intermediate Level,1.5,Musical Instruments
1852,True,50,1213,Beginner Level,5.0,Musical Instruments
1853,True,100,1605,Beginner Level,2.0,Musical Instruments
1854,True,50,2673,All Levels,2.5,Musical Instruments
1855,True,100,1987,Beginner Level,3.0,Musical Instruments
1856,True,75,1052,Intermediate Level,0.5,Musical Instruments
1857,True,50,1548,Beginner Level,2.0,Musical Instruments
1858,True,20,257,All Levels,1.0,Musical Instruments
1859,True,55,1818,Beginner Level,2.5,Musical Instruments
1860,True,40,543,Beginner Level,1.0,Musical Instruments
1861,True,40,95,Intermediate Level,2.5,Musical Instruments
1862,True,75,321,All Levels,2.5,Musical Instruments
1863,False,0,408,Beginner Level,0.6833333333333333,Musical Instruments
1864,True,40,43,All Levels,1.0,Musical Instruments
1865,True,45,239,All Levels,6.0,Musical Instruments
1866,True,40,584,Intermediate Level,5.5,Musical Instruments
1867,True,30,144,All Levels,1.5,Musical Instruments
1868,True,50,297,All Levels,3.0,Musical Instruments
1869,True,60,1137,All Levels,1.0,Musical Instruments
1870,True,40,86,Beginner Level,2.0,Musical Instruments
1871,True,70,98,Intermediate Level,2.5,Musical Instruments
1872,False,0,2566,All Levels,2.0,Musical Instruments
1873,True,40,55,Beginner Level,1.0,Musical Instruments
1874,True,200,537,All Levels,2.0,Musical Instruments
1875,True,115,595,All Levels,2.0,Musical Instruments
1876,True,50,659,All Levels,3.5,Musical Instruments
1877,True,55,186,Intermediate Level,2.0,Musical Instruments
1878,True,50,460,Beginner Level,8.0,Musical Instruments
1879,True,45,252,All Levels,4.5,Musical Instruments
1880,True,35,87,Beginner Level,3.0,Musical Instruments
1881,True,50,1720,Beginner Level,2.5,Musical Instruments
1882,True,20,390,Beginner Level,0.7333333333333333,Musical Instruments
1883,False,0,2618,All Levels,1.5,Musical Instruments
1884,True,40,390,Intermediate Level,2.0,Musical Instruments
1885,True,40,496,Beginner Level,1.0,Musical Instruments
1886,True,40,341,All Levels,1.5,Musical Instruments
1887,True,100,97,Beginner Level,1.0,Musical Instruments
1888,True,20,1249,All Levels,3.0,Musical Instruments
1889,True,65,861,Beginner Level,4.5,Musical Instruments
1890,True,60,973,All Levels,2.0,Musical Instruments
1891,True,40,868,Beginner Level,3.5,Musical Instruments
1892,True,40,193,All Levels,1.0,Musical Instruments
1893,False,0,9193,Beginner Level,1.5,Musical Instruments
1894,True,50,5830,All Levels,1.0,Musical Instruments
1895,True,20,1224,Beginner Level,1.0,Musical Instruments
1896,False,0,101154,Beginner Level,4.5,Musical Instruments
1897,True,40,407,Intermediate Level,2.5,Musical Instruments
1898,False,0,3481,Beginner Level,2.0,Musical Instruments
1899,True,40,124,Beginner Level,1.0,Musical Instruments
1900,True,70,2002,Beginner Level,4.0,Musical Instruments
1901,False,0,14495,Beginner Level,2.0,Musical Instruments
1902,True,120,746,All Levels,5.5,Musical Instruments
1903,True,30,920,Beginner Level,1.0,Musical Instruments
1904,True,175,362,All Levels,2.5,Musical Instruments
1905,True,75,927,Intermediate Level,11.5,Musical Instruments
1906,True,20,953,All Levels,2.0,Musical Instruments
1907,True,35,469,All Levels,4.0,Musical Instruments
1908,True,50,450,All Levels,1.5,Musical Instruments
1909,True,120,600,Beginner Level,3.0,Musical Instruments
1910,True,70,1018,Beginner Level,5.0,Musical Instruments
1911,True,50,181,All Levels,5.0,Musical Instruments
1912,False,0,8240,Intermediate Level,1.5,Musical Instruments
1913,True,200,582,All Levels,5.5,Musical Instruments
1914,True,85,1235,All Levels,7.5,Musical Instruments
1915,True,150,380,Beginner Level,4.0,Musical Instruments
1916,True,20,1842,Beginner Level,1.5,Musical Instruments
1917,True,35,3137,All Levels,1.5,Musical Instruments
1918,False,0,4967,Beginner Level,0.5,Musical Instruments
1919,True,50,2154,Beginner Level,1.0,Musical Instruments
1920,True,20,936,Beginner Level,0.6666666666666666,Musical Instruments
1921,True,45,1224,All Levels,1.5,Musical Instruments
1922,True,95,1030,Intermediate Level,4.5,Musical Instruments
1923,False,0,14922,Beginner Level,0.6666666666666666,Musical Instruments
1924,True,50,2788,Beginner Level,1.5,Musical Instruments
1925,True,20,2686,Beginner Level,6.0,Musical Instruments
1926,True,200,1594,Beginner Level,1.5,Musical Instruments
1927,True,50,1018,All Levels,1.5,Musical Instruments
1928,True,50,1194,Beginner Level,2.0,Musical Instruments
1929,False,0,270,Beginner Level,1.5,Musical Instruments
1930,False,0,3325,All Levels,1.0,Musical Instruments
1931,True,40,172,Intermediate Level,2.5,Musical Instruments
1932,True,70,834,All Levels,1.0,Musical Instruments
1933,True,200,382,All Levels,2.5,Musical Instruments
1934,True,85,452,All Levels,4.5,Musical Instruments
1935,False,0,5543,All Levels,4.0,Musical Instruments
1936,True,25,153,All Levels,2.5,Musical Instruments
1937,True,20,1582,All Levels,0.4833333333333333,Musical Instruments
1938,True,20,560,Beginner Level,1.0,Musical Instruments
1939,True,40,111,All Levels,1.5,Musical Instruments
1940,True,40,1060,Beginner Level,1.5,Musical Instruments
1941,True,95,452,All Levels,2.5,Musical Instruments
1942,True,45,2346,All Levels,0.65,Musical Instruments
1943,True,100,103,All Levels,1.0,Musical Instruments
1944,True,50,833,Expert Level,1.5,Musical Instruments
1945,True,50,2358,Beginner Level,1.0,Musical Instruments
1946,True,20,1814,Beginner Level,2.0,Musical Instruments
1947,True,35,2543,All Levels,2.0,Musical Instruments
1948,False,0,3042,All Levels,0.5666666666666667,Musical Instruments
1949,True,50,809,All Levels,1.5,Musical Instruments
1950,False,0,9351,Intermediate Level,2.0,Musical Instruments
1951,True,70,811,Beginner Level,3.5,Musical Instruments
1952,True,120,1424,Beginner Level,1.5,Musical Instruments
1953,True,50,193,All Levels,1.0,Musical Instruments
1954,True,45,65,Beginner Level,10.0,Musical Instruments
1955,True,50,59,All Levels,1.5,Musical Instruments
1956,True,30,545,Beginner Level,1.0,Musical Instruments
1957,True,30,668,Intermediate Level,11.5,Musical Instruments
1958,True,40,100,All Levels,1.5,Musical Instruments
1959,False,0,5769,Beginner Level,1.0,Musical Instruments
1960,True,60,293,Beginner Level,18.5,Musical Instruments
1961,True,50,492,Beginner Level,1.5,Musical Instruments
1962,True,50,500,Beginner Level,5.0,Musical Instruments
1963,True,150,346,All Levels,4.5,Musical Instruments
1964,True,65,353,All Levels,1.0,Musical Instruments
1965,True,50,1174,Intermediate Level,1.5,Musical Instruments
1966,True,25,1513,Beginner Level,1.5,Musical Instruments
1967,False,0,6292,Beginner Level,1.0,Musical Instruments
1968,False,0,6853,Beginner Level,0.6166666666666667,Musical Instruments
1969,True,40,475,Beginner Level,2.0,Musical Instruments
1970,True,20,776,Beginner Level,4.0,Musical Instruments
1971,True,20,1337,Beginner Level,1.0,Musical Instruments
1972,True,50,701,All Levels,1.5,Musical Instruments
1973,True,200,1350,Intermediate Level,6.5,Musical Instruments
1974,True,25,1141,All Levels,8.5,Musical Instruments
1975,True,55,1203,Beginner Level,1.0,Musical Instruments
1976,False,0,5188,Beginner Level,3.0,Musical Instruments
1977,True,50,0,Beginner Level,1.0,Musical Instruments
1978,False,0,462,All Levels,3.5,Musical Instruments
1979,True,200,75499,All Levels,30.0,Musical Instruments
1980,True,200,21701,All Levels,9.5,Musical Instruments
1981,True,50,3157,Intermediate Level,3.0,Musical Instruments
1982,True,145,32935,All Levels,34.0,Musical Instruments
1983,True,50,10869,Intermediate Level,5.0,Musical Instruments
1984,True,200,5316,All Levels,31.0,Musical Instruments
1985,True,50,4192,Expert Level,1.5,Musical Instruments
1986,True,200,8857,All Levels,15.5,Musical Instruments
1987,True,50,10435,All Levels,1.5,Musical Instruments
1988,True,200,8113,Beginner Level,11.5,Musical Instruments
1989,True,200,7178,All Levels,8.5,Musical Instruments
1990,True,150,2102,Beginner Level,9.0,Musical Instruments
1991,True,45,1329,All Levels,1.5,Musical Instruments
1992,True,45,1220,All Levels,1.5,Musical Instruments
1993,True,200,3206,Beginner Level,1.0,Musical Instruments
1994,True,75,482,Intermediate Level,1.5,Musical Instruments
1995,True,50,2498,All Levels,3.5,Musical Instruments
1996,True,35,478,Beginner Level,1.0,Musical Instruments
1997,True,200,1788,Beginner Level,6.0,Musical Instruments
1998,True,50,1249,All Levels,1.5,Musical Instruments
1999,True,50,1976,Beginner Level,1.0,Musical Instruments
2000,True,100,567,All Levels,1.5,Musical Instruments
2001,True,50,2045,Beginner Level,2.0,Musical Instruments
2002,True,50,1204,All Levels,1.5,Musical Instruments
2003,True,60,1227,All Levels,0.6333333333333333,Musical Instruments
2004,False,0,47652,Beginner Level,4.0,Musical Instruments
2005,True,40,1638,Beginner Level,1.5,Musical Instruments
2006,True,60,568,Beginner Level,5.0,Musical Instruments
2007,True,55,3013,Beginner Level,1.5,Musical Instruments
2008,True,45,2795,Beginner Level,1.0,Musical Instruments
2009,True,40,491,Beginner Level,2.5,Musical Instruments
2010,True,50,1018,Intermediate Level,1.5,Musical Instruments
2011,True,70,2164,All Levels,1.0,Musical Instruments
2012,True,95,2415,All Levels,2.5,Musical Instruments
2013,False,0,2285,Beginner Level,2.0,Musical Instruments
2014,True,40,1268,Beginner Level,1.0,Musical Instruments
2015,True,95,2026,Intermediate Level,2.5,Musical Instruments
2016,True,95,2164,All Levels,2.0,Musical Instruments
2017,True,45,969,Beginner Level,1.0,Musical Instruments
2018,True,145,1987,Beginner Level,14.0,Musical Instruments
2019,True,50,1319,Intermediate Level,1.0,Musical Instruments
2020,True,20,4560,Beginner Level,1.5,Musical Instruments
2021,True,75,1593,Intermediate Level,1.0,Musical Instruments
2022,True,200,6565,All Levels,4.0,Musical Instruments
2023,True,200,4133,Intermediate Level,28.5,Musical Instruments
2024,True,50,1541,All Levels,1.0,Musical Instruments
2025,True,20,14560,All Levels,2.0,Musical Instruments
2026,True,50,7140,Beginner Level,1.5,Musical Instruments
2027,True,50,1495,Beginner Level,2.5,Musical Instruments
2028,True,25,1200,All Levels,0.6,Musical Instruments
2029,True,50,1674,All Levels,1.0,Musical Instruments
2030,True,40,54,All Levels,1.0,Musical Instruments
2031,True,75,940,Intermediate Level,0.6166666666666667,Musical Instruments
2032,True,30,1152,Intermediate Level,2.5,Musical Instruments
2033,True,95,2558,Beginner Level,3.0,Musical Instruments
2034,True,75,850,Intermediate Level,1.0,Musical Instruments
2035,True,25,3937,Beginner Level,1.5,Musical Instruments
2036,True,100,6271,All Levels,5.0,Musical Instruments
2037,True,60,4557,All Levels,5.5,Musical Instruments
2038,True,115,5292,All Levels,10.5,Musical Instruments
2039,True,95,4982,All Levels,23.0,Musical Instruments
2040,True,50,4733,All Levels,1.5,Musical Instruments
2041,True,100,3371,Beginner Level,3.0,Musical Instruments
2042,True,55,1409,Beginner Level,1.5,Musical Instruments
2043,True,20,26504,Beginner Level,2.5,Musical Instruments
2044,True,45,3141,Beginner Level,1.0,Musical Instruments
2045,True,200,1449,All Levels,7.0,Musical Instruments
2046,True,75,2692,Intermediate Level,1.5,Musical Instruments
2047,True,50,3312,Intermediate Level,1.5,Musical Instruments
2048,True,65,2015,Intermediate Level,0.7333333333333333,Musical Instruments
2049,True,65,2015,Intermediate Level,1.0,Musical Instruments
2050,True,30,7,Beginner Level,1.0,Musical Instruments
2051,True,20,228,All Levels,8.0,Musical Instruments
2052,True,20,65,Expert Level,4.0,Musical Instruments
2053,False,0,1094,Beginner Level,1.0,Musical Instruments
2054,True,25,60,Beginner Level,4.5,Musical Instruments
2055,True,20,83,All Levels,0.6666666666666666,Musical Instruments
2056,True,40,122,All Levels,1.5,Musical Instruments
2057,True,50,106,All Levels,6.0,Musical Instruments
2058,True,35,55,Intermediate Level,2.0,Musical Instruments
2059,True,30,77,All Levels,2.0,Musical Instruments
2060,True,50,92,All Levels,6.0,Musical Instruments
2061,True,20,29,All Levels,3.5,Musical Instruments
2062,False,0,8217,Intermediate Level,1.0,Musical Instruments
2063,True,20,1305,All Levels,6.5,Musical Instruments
2064,True,20,916,Beginner Level,0.6666666666666666,Musical Instruments
2065,True,85,2357,Beginner Level,5.0,Musical Instruments
2066,True,30,1951,All Levels,5.0,Musical Instruments
2067,True,125,1284,Intermediate Level,12.5,Musical Instruments
2068,True,70,769,All Levels,1.0,Musical Instruments
2069,True,75,3122,All Levels,4.0,Musical Instruments
2070,True,50,1269,Beginner Level,3.0,Musical Instruments
2071,False,0,1618,Beginner Level,3.0,Musical Instruments
2072,True,150,89,Beginner Level,3.0,Musical Instruments
2073,True,45,66,Beginner Level,1.0,Musical Instruments
2074,True,20,630,Beginner Level,1.0,Musical Instruments
2075,True,45,249,Beginner Level,4.0,Musical Instruments
2076,True,45,198,Intermediate Level,5.0,Musical Instruments
2077,True,40,84,Intermediate Level,2.5,Musical Instruments
2078,True,40,58,All Levels,0.5833333333333334,Musical Instruments
2079,True,75,186,Beginner Level,3.0,Musical Instruments
2080,True,25,21,Beginner Level,0.5,Musical Instruments
2081,True,40,431,Beginner Level,1.0,Musical Instruments
2082,True,20,53,Beginner Level,0.5833333333333334,Musical Instruments
2083,False,0,2610,All Levels,3.5,Musical Instruments
2084,True,20,26,Beginner Level,1.0,Musical Instruments
2085,True,20,32,Beginner Level,1.5,Musical Instruments
2086,False,0,1631,All Levels,0.7333333333333333,Musical Instruments
2087,True,60,12,Intermediate Level,1.5,Musical Instruments
2088,True,30,12,Intermediate Level,2.0,Musical Instruments
2089,True,40,236,All Levels,1.5,Musical Instruments
2090,True,75,7,All Levels,1.0,Musical Instruments
2091,True,30,11,Intermediate Level,3.0,Musical Instruments
2092,True,95,11,Beginner Level,3.0,Musical Instruments
2093,True,20,12,Beginner Level,1.5,Musical Instruments
2094,True,50,135,All Levels,6.5,Musical Instruments
2095,True,50,5,Beginner Level,1.0,Musical Instruments
2096,True,50,57,All Levels,7.0,Musical Instruments
2097,True,25,7,All Levels,3.5,Musical Instruments
2098,True,35,73,Intermediate Level,2.0,Musical Instruments
2099,True,20,35,All Levels,3.0,Musical Instruments
2100,True,60,30,Beginner Level,3.0,Musical Instruments
2101,True,195,32,All Levels,2.5,Musical Instruments
2102,True,50,39,All Levels,8.0,Musical Instruments
2103,True,50,90,All Levels,2.5,Musical Instruments
2104,True,40,37,Intermediate Level,2.0,Musical Instruments
2105,True,65,42,Beginner Level,4.0,Musical Instruments
2106,True,20,276,Intermediate Level,5.5,Musical Instruments
2107,True,50,88,All Levels,3.0,Musical Instruments
2108,True,30,10,Intermediate Level,2.0,Musical Instruments
2109,True,95,11,Beginner Level,3.0,Musical Instruments
2110,True,35,29,Beginner Level,1.0,Musical Instruments
2111,True,50,7,Intermediate Level,1.0,Musical Instruments
2112,True,30,9,Intermediate Level,2.0,Musical Instruments
2113,True,20,8,Intermediate Level,1.5,Musical Instruments
2114,True,50,8,Intermediate Level,1.0,Musical Instruments
2115,True,95,8,Beginner Level,4.0,Musical Instruments
2116,True,35,17,Intermediate Level,1.5,Musical Instruments
2117,True,75,2,All Levels,1.5,Musical Instruments
2118,True,50,4,Beginner Level,0.7333333333333333,Musical Instruments
2119,True,25,8,Beginner Level,1.0,Musical Instruments
2120,True,100,122,Beginner Level,3.5,Musical Instruments
2121,True,55,5,Intermediate Level,2.0,Musical Instruments
2122,True,25,11,All Levels,0.6,Musical Instruments
2123,True,20,36,All Levels,2.0,Musical Instruments
2124,True,30,111,Beginner Level,1.5,Musical Instruments
2125,False,0,888,Beginner Level,1.5,Musical Instruments
2126,True,20,53,Beginner Level,3.0,Musical Instruments
2127,True,20,65,Beginner Level,2.5,Musical Instruments
2128,True,25,38,Intermediate Level,4.5,Musical Instruments
2129,True,20,18,Beginner Level,1.5,Musical Instruments
2130,True,50,22,All Levels,3.5,Musical Instruments
2131,True,50,211,Beginner Level,1.5,Musical Instruments
2132,True,50,10,All Levels,2.5,Musical Instruments
2133,True,35,12,All Levels,1.0,Musical Instruments
2134,True,50,17,All Levels,2.5,Musical Instruments
2135,True,50,11,All Levels,2.5,Musical Instruments
2136,True,20,8,All Levels,3.5,Musical Instruments
2137,True,20,7,Beginner Level,2.0,Musical Instruments
2138,True,50,6,All Levels,3.0,Musical Instruments
2139,True,20,2,Beginner Level,1.0,Musical Instruments
2140,True,70,5,Beginner Level,1.5,Musical Instruments
2141,True,50,14,All Levels,3.5,Musical Instruments
2142,True,20,11,Beginner Level,2.0,Musical Instruments
2143,True,50,11,All Levels,3.0,Musical Instruments
2144,True,35,57,All Levels,0.55,Musical Instruments
2145,True,20,377,All Levels,1.5,Musical Instruments
2146,True,20,273,All Levels,1.5,Musical Instruments
2147,True,50,406,All Levels,2.0,Musical Instruments
2148,True,195,556,Intermediate Level,4.0,Musical Instruments
2149,True,95,115,All Levels,1.5,Musical Instruments
2150,True,20,420,Beginner Level,1.0,Musical Instruments
2151,True,40,32,All Levels,1.0,Musical Instruments
2152,True,65,26,All Levels,3.0,Musical Instruments
2153,True,45,116,All Levels,2.0,Musical Instruments
2154,True,50,425,All Levels,6.0,Musical Instruments
2155,True,20,736,Beginner Level,5.0,Musical Instruments
2156,True,40,68,All Levels,4.0,Musical Instruments
2157,True,20,104,All Levels,0.5333333333333333,Musical Instruments
2158,True,75,189,Intermediate Level,4.5,Musical Instruments
2159,True,20,738,All Levels,9.5,Musical Instruments
2160,True,20,365,Beginner Level,0.5333333333333333,Musical Instruments
2161,True,20,146,All Levels,1.0,Musical Instruments
2162,True,50,383,Beginner Level,1.0,Musical Instruments
2163,True,100,92,All Levels,3.5,Musical Instruments
2164,True,80,291,Beginner Level,3.0,Musical Instruments
2165,True,40,61,All Levels,1.5,Musical Instruments
2166,True,50,288,Intermediate Level,6.0,Musical Instruments
2167,True,20,78,Beginner Level,1.5,Musical Instruments
2168,True,30,594,Beginner Level,2.0,Musical Instruments
2169,True,40,489,All Levels,4.0,Musical Instruments
2170,True,20,13,Beginner Level,1.0,Musical Instruments
2171,True,50,103,All Levels,38.0,Musical Instruments
2172,True,50,231,All Levels,9.0,Musical Instruments
2173,True,50,44,All Levels,2.0,Musical Instruments
2174,True,25,261,All Levels,1.5,Musical Instruments
2175,True,50,114,All Levels,1.5,Musical Instruments
2176,True,20,45,Beginner Level,1.5,Musical Instruments
2177,False,0,3167,Beginner Level,0.6166666666666667,Musical Instruments
2178,True,35,105,Intermediate Level,3.0,Musical Instruments
2179,True,90,85,Beginner Level,2.0,Musical Instruments
2180,True,20,335,All Levels,2.0,Musical Instruments
2181,False,0,4452,Beginner Level,1.0,Musical Instruments
2182,True,20,332,Beginner Level,2.0,Musical Instruments
2183,True,25,287,Beginner Level,6.0,Musical Instruments
2184,False,0,1876,Beginner Level,0.55,Musical Instruments
2185,True,40,113,Beginner Level,1.5,Musical Instruments
2186,True,75,158,All Levels,2.5,Musical Instruments
2187,True,35,480,Beginner Level,7.0,Musical Instruments
2188,True,85,228,Beginner Level,10.5,Musical Instruments
2189,True,55,42,All Levels,1.5,Musical Instruments
2190,True,40,10,Beginner Level,1.5,Musical Instruments
2191,True,45,103,Beginner Level,3.5,Musical Instruments
2192,True,20,75,Beginner Level,1.5,Musical Instruments
2193,True,25,66,All Levels,2.5,Musical Instruments
2194,True,70,61,Beginner Level,4.0,Musical Instruments
2195,True,50,184,Intermediate Level,8.5,Musical Instruments
2196,True,30,24,All Levels,3.5,Musical Instruments
2197,True,50,205,All Levels,5.0,Musical Instruments
2198,True,20,19,All Levels,3.5,Musical Instruments
2199,True,50,120,Intermediate Level,8.0,Musical Instruments
2200,True,50,232,All Levels,7.0,Musical Instruments
2201,True,50,148,All Levels,4.5,Musical Instruments
2202,True,20,10,All Levels,0.7166666666666667,Musical Instruments
2203,True,100,72,Beginner Level,1.5,Musical Instruments
2204,True,100,172,All Levels,3.0,Musical Instruments
2205,True,50,10,All Levels,2.5,Musical Instruments
2206,True,85,25,Beginner Level,2.5,Musical Instruments
2207,True,200,1,All Levels,1.0,Musical Instruments
2208,True,50,13,All Levels,3.5,Musical Instruments
2209,True,20,69,Beginner Level,3.0,Musical Instruments
2210,True,50,10,All Levels,3.0,Musical Instruments
2211,True,50,25,All Levels,3.5,Musical Instruments
2212,True,55,21,Beginner Level,6.0,Musical Instruments
2213,True,35,5,Intermediate Level,4.0,Musical Instruments
2214,True,65,418,All Levels,3.0,Musical Instruments
2215,True,195,113,Intermediate Level,2.0,Musical Instruments
2216,True,50,78,Beginner Level,7.0,Musical Instruments
2217,True,95,51,Beginner Level,3.0,Musical Instruments
2218,True,20,58,All Levels,0.7333333333333333,Musical Instruments
2219,True,40,56,Intermediate Level,2.0,Musical Instruments
2220,True,35,162,Intermediate Level,2.0,Musical Instruments
2221,False,0,2577,Beginner Level,0.6166666666666667,Musical Instruments
2222,True,20,62,Beginner Level,1.0,Musical Instruments
2223,True,40,42,All Levels,1.5,Musical Instruments
2224,True,40,28,Beginner Level,1.0,Musical Instruments
2225,True,20,261,Beginner Level,1.5,Musical Instruments
2226,True,20,44,Beginner Level,1.0,Musical Instruments
2227,True,40,4,Beginner Level,1.0,Musical Instruments
2228,True,35,98,Beginner Level,2.0,Musical Instruments
2229,True,35,19,Beginner Level,1.5,Musical Instruments
2230,True,50,197,All Levels,6.5,Musical Instruments
2231,True,20,58,All Levels,2.5,Musical Instruments
2232,True,40,21,All Levels,2.0,Musical Instruments
2233,True,50,92,All Levels,1.5,Musical Instruments
2234,True,100,239,Beginner Level,0.6666666666666666,Musical Instruments
2235,True,95,5,Beginner Level,4.5,Musical Instruments
2236,True,50,173,All Levels,5.0,Musical Instruments
2237,True,20,10,All Levels,2.0,Musical Instruments
2238,True,20,12,Beginner Level,1.5,Musical Instruments
2239,True,20,54,Beginner Level,3.0,Musical Instruments
2240,True,40,28,All Levels,1.0,Musical Instruments
2241,True,25,238,Beginner Level,1.0,Musical Instruments
2242,True,25,512,All Levels,2.5,Musical Instruments
2243,True,50,177,All Levels,7.5,Musical Instruments
2244,True,50,61,All Levels,7.0,Musical Instruments
2245,True,40,21,Beginner Level,1.0,Musical Instruments
2246,True,50,115,Intermediate Level,2.5,Musical Instruments
2247,True,35,510,All Levels,0.6166666666666667,Musical Instruments
2248,True,50,147,Intermediate Level,1.0,Musical Instruments
2249,True,25,9,Beginner Level,3.0,Musical Instruments
2250,True,30,5,All Levels,2.0,Musical Instruments
2251,True,50,7,All Levels,1.5,Musical Instruments
2252,True,50,4,All Levels,4.0,Musical Instruments
2253,True,50,4,All Levels,3.0,Musical Instruments
2254,True,30,4,All Levels,1.5,Musical Instruments
2255,True,20,2,Beginner Level,3.5,Musical Instruments
2256,True,50,3,All Levels,3.0,Musical Instruments
2257,True,50,3,All Levels,5.5,Musical Instruments
2258,True,50,3,All Levels,3.0,Musical Instruments
2259,True,40,1,Beginner Level,1.5,Musical Instruments
2260,True,20,1,Beginner Level,2.5,Musical Instruments
2261,True,20,1,All Levels,1.0,Musical Instruments
2262,True,100,9,Beginner Level,4.5,Musical Instruments
2263,True,40,44,All Levels,1.5,Musical Instruments
2264,True,20,13,Intermediate Level,2.0,Musical Instruments
2265,True,25,17,All Levels,2.0,Musical Instruments
2266,True,20,118,Beginner Level,1.0,Musical Instruments
2267,True,25,5,Beginner Level,2.0,Musical Instruments
2268,True,20,11,Beginner Level,1.0,Musical Instruments
2269,True,20,113,Beginner Level,1.5,Musical Instruments
2270,True,50,36,All Levels,6.5,Musical Instruments
2271,True,95,10,Beginner Level,3.0,Musical Instruments
2272,True,50,12,All Levels,3.5,Musical Instruments
2273,True,20,78,Beginner Level,1.5,Musical Instruments
2274,True,105,31,Beginner Level,4.0,Musical Instruments
2275,True,50,205,Beginner Level,5.0,Musical Instruments
2276,True,20,213,All Levels,2.5,Musical Instruments
2277,True,40,33,All Levels,1.5,Musical Instruments
2278,True,20,284,All Levels,1.0,Musical Instruments
2279,True,50,8,Beginner Level,1.0,Musical Instruments
2280,True,50,98,Intermediate Level,5.5,Musical Instruments
2281,True,20,119,Beginner Level,3.5,Musical Instruments
2282,True,35,45,Intermediate Level,1.5,Musical Instruments
2283,True,20,297,Intermediate Level,2.5,Musical Instruments
2284,True,30,137,Beginner Level,4.5,Musical Instruments
2285,True,60,112,Beginner Level,5.5,Musical Instruments
2286,True,20,28,Beginner Level,4.0,Musical Instruments
2287,True,50,79,All Levels,1.5,Musical Instruments
2288,True,25,333,Beginner Level,3.0,Musical Instruments
2289,True,50,48,All Levels,8.0,Musical Instruments
2290,True,20,41,All Levels,1.0,Musical Instruments
2291,True,35,209,Expert Level,1.5,Musical Instruments
2292,True,50,119,All Levels,5.5,Musical Instruments
2293,True,115,139,Beginner Level,5.5,Musical Instruments
2294,True,35,41,Intermediate Level,1.5,Musical Instruments
2295,True,50,95,All Levels,6.0,Musical Instruments
2296,True,50,184,Intermediate Level,4.0,Musical Instruments
2297,True,20,8,Beginner Level,1.0,Musical Instruments
2298,True,50,376,Intermediate Level,5.5,Musical Instruments
2299,True,20,37,Beginner Level,1.5,Musical Instruments
2300,True,20,169,All Levels,2.0,Musical Instruments
2301,True,20,20,All Levels,0.7166666666666667,Musical Instruments
2302,True,80,89,Intermediate Level,0.6666666666666666,Musical Instruments
2303,True,45,98,All Levels,2.0,Musical Instruments
2304,True,50,265,All Levels,3.0,Musical Instruments
2305,True,25,196,Intermediate Level,2.5,Musical Instruments
2306,True,50,292,Intermediate Level,7.0,Musical Instruments
2307,True,60,14,All Levels,1.5,Musical Instruments
2308,True,40,16,All Levels,0.6333333333333333,Musical Instruments
2309,True,35,114,All Levels,2.0,Musical Instruments
2310,True,195,185,Intermediate Level,7.5,Musical Instruments
2311,True,40,42,All Levels,1.5,Musical Instruments
2312,True,45,57,Beginner Level,2.0,Musical Instruments
2313,True,50,17,Beginner Level,1.5,Musical Instruments
2314,True,40,70,Intermediate Level,1.0,Musical Instruments
2315,True,20,245,Intermediate Level,1.5,Musical Instruments
2316,True,40,76,Beginner Level,3.5,Musical Instruments
2317,True,50,44,All Levels,7.5,Musical Instruments
2318,True,45,80,All Levels,4.5,Musical Instruments
2319,True,50,68,Intermediate Level,7.5,Musical Instruments
2320,True,175,54,All Levels,2.5,Musical Instruments
2321,True,45,80,Beginner Level,3.0,Musical Instruments
2322,True,50,85,Beginner Level,1.5,Musical Instruments
2323,True,40,57,Beginner Level,4.0,Musical Instruments
2324,True,55,12,Beginner Level,1.0,Musical Instruments
2325,True,20,11,Beginner Level,1.5,Musical Instruments
2326,True,40,42,Intermediate Level,5.5,Musical Instruments
2327,True,40,20,All Levels,1.5,Musical Instruments
2328,True,20,41,Beginner Level,2.0,Musical Instruments
2329,True,20,5,Beginner Level,0.5833333333333334,Musical Instruments
2330,True,35,119,All Levels,3.5,Musical Instruments
2331,True,40,22,All Levels,0.7166666666666667,Musical Instruments
2332,True,50,20,Beginner Level,2.0,Musical Instruments
2333,True,20,17,All Levels,1.0,Musical Instruments
2334,True,20,82,Beginner Level,3.5,Musical Instruments
